group	x	y	showSelected1
1	4630	24	83
1	4630	24	251
1	4630	24	63
1	4630	24	170
1	4630	24	156
1	4630	24	126
1	4630	24	17
1	4630	24	222
1	4630	24	242
1	4630	24	91
1	4630	24	404
1	4630	24	307
2	4680	24	17
2	4680	24	126
2	4680	24	91
2	4680	24	375
2	4680	24	18
2	4680	24	404
2	4680	24	377
2	4680	24	392
2	4680	24	220
2	4680	24	172
3	4680	74	17
3	4680	74	295
3	4680	74	110
3	4680	74	289
3	4680	74	279
3	4680	74	187
3	4680	74	32
3	4680	74	375
3	4680	74	38
3	4680	74	225
3	4680	74	18
3	4680	74	364
6	4730	74	32
6	4730	74	187
6	4730	74	131
6	4730	74	115
6	4730	74	180
6	4730	74	18
6	4730	74	66
6	4730	74	17
6	4730	74	46
6	4730	74	132
6	4730	74	45
6	4730	74	239
6	4730	74	8
6	4730	74	359
5	4730	124	32
5	4730	124	358
5	4730	124	280
5	4730	124	46
5	4730	124	145
5	4730	124	206
5	4730	124	342
5	4730	124	89
5	4730	124	164
5	4730	124	328
5	4730	124	131
5	4730	124	115
5	4730	124	189
5	4730	124	45
5	4730	124	180
8	4780	124	145
8	4780	124	341
8	4780	124	164
8	4780	124	89
8	4780	124	46
8	4780	124	381
8	4780	124	130
8	4780	124	350
8	4780	124	5
8	4780	124	45
8	4780	124	146
8	4780	124	43
8	4780	124	69
8	4780	124	384
8	4780	124	50
8	4780	124	191
8	4780	124	82
8	4780	124	274
8	4780	124	366
8	4780	124	212
8	4780	124	28
9	4780	174	145
9	4780	174	46
9	4780	174	5
9	4780	174	411
9	4780	174	76
9	4780	174	23
9	4780	174	31
9	4780	174	153
9	4780	174	98
9	4780	174	124
9	4780	174	130
9	4780	174	104
9	4780	174	398
9	4780	174	270
9	4780	174	35
9	4780	174	401
9	4780	174	10
9	4780	174	325
9	4780	174	146
13	4830	174	31
13	4830	174	245
13	4830	174	119
13	4830	174	3
13	4830	174	57
13	4830	174	153
13	4830	174	182
13	4830	174	56
13	4830	174	229
13	4830	174	14
13	4830	174	308
13	4830	174	41
13	4830	174	11
13	4830	174	365
13	4830	174	35
13	4830	174	204
13	4830	174	76
13	4830	174	10
13	4830	174	292
13	4830	174	313
13	4830	174	374
13	4830	174	46
13	4830	174	233
13	4830	174	24
13	4830	174	385
13	4830	174	352
13	4830	174	202
13	4830	174	332
13	4830	174	146
13	4830	174	314
13	4830	174	190
13	4830	174	254
13	4830	174	175
13	4830	174	310
13	4830	174	331
13	4830	174	244
13	4830	174	116
13	4830	174	234
13	4830	174	213
13	4830	174	21
13	4830	174	72
13	4830	174	15
13	4830	174	108
13	4830	174	263
13	4830	174	125
13	4830	174	75
13	4830	174	306
13	4830	174	235
13	4830	174	286
13	4830	174	330
13	4830	174	149
13	4830	174	232
13	4830	174	163
13	4830	174	1
13	4830	174	159
14	4830	224	245
14	4830	224	14
14	4830	224	354
14	4830	224	88
14	4830	224	29
14	4830	224	11
14	4830	224	346
14	4830	224	226
14	4830	224	57
14	4830	224	3
14	4830	224	356
14	4830	224	238
14	4830	224	390
14	4830	224	240
14	4830	224	20
14	4830	224	320
14	4830	224	200
14	4830	224	246
14	4830	224	294
14	4830	224	117
14	4830	224	409
14	4830	224	78
14	4830	224	327
14	4830	224	265
14	4830	224	266
14	4830	224	360
14	4830	224	9
14	4830	224	250
14	4830	224	223
14	4830	224	244
19	4880	224	11
19	4880	224	20
19	4880	224	9
19	4880	224	337
19	4880	224	400
19	4880	224	278
19	4880	224	362
19	4880	224	336
19	4880	224	122
19	4880	224	257
19	4880	224	186
19	4880	224	244
19	4880	224	15
19	4880	224	151
19	4880	224	300
19	4880	224	247
19	4880	224	228
19	4880	224	319
19	4880	224	173
4	4730	24	17
4	4730	24	18
4	4730	24	187
4	4730	24	66
4	4730	24	8
4	4730	24	91
4	4730	24	55
4	4730	24	44
4	4730	24	339
4	4730	24	221
4	4730	24	102
4	4730	24	230
4	4730	24	209
10	4780	74	46
10	4780	74	45
10	4780	74	239
10	4780	74	66
10	4780	74	69
10	4780	74	34
10	4780	74	187
10	4780	74	287
10	4780	74	351
10	4780	74	277
10	4780	74	253
10	4780	74	28
10	4780	74	64
10	4780	74	65
10	4780	74	137
10	4780	74	87
