x	y	clickSelects	showSelected1
-0.0837629041041956	1	1	log2(tiles)=2.75 log10(pixels)=3.75
-0.0598783968121963	1	2	log2(tiles)=1.50 log10(pixels)=3.50
-0.0630436645345878	1	3	log2(tiles)=1.50 log10(pixels)=3.25
0.104876422516234	1	4	log2(tiles)=2.00 log10(pixels)=3.25
0.0395807121644256	1	5	log2(tiles)=1.00 log10(pixels)=2.75
0.0306053058389697	1	6	log2(tiles)=2.75 log10(pixels)=3.75
-0.0466816599529625	1	7	log2(tiles)=0.00 log10(pixels)=2.50
-0.078179439816751	1	8	log2(tiles)=2.00 log10(pixels)=3.75
0.0185139398778875	1	9	log2(tiles)=1.00 log10(pixels)=2.50
0.0409976924234905	1	10	log2(tiles)=1.50 log10(pixels)=3.00
0.0253113545418118	1	11	log2(tiles)=2.00 log10(pixels)=3.25
0.0367514221455614	1	12	log2(tiles)=1.00 log10(pixels)=2.75
-0.0559552040819238	1	13	log2(tiles)=1.00 log10(pixels)=2.50
0.0865873046717551	1	14	log2(tiles)=1.00 log10(pixels)=2.50
-0.105548319173784	1	15	log2(tiles)=2.00 log10(pixels)=3.50
0.0371769924705538	1	16	log2(tiles)=3.25 log10(pixels)=3.75
-0.0377517846450024	1	17	log2(tiles)=2.25 log10(pixels)=3.50
-0.0083582065224137	1	18	log2(tiles)=2.00 log10(pixels)=3.50
-0.0331622767004753	1	19	log2(tiles)=2.00 log10(pixels)=2.75
0.0422560713564759	1	20	log2(tiles)=1.00 log10(pixels)=2.25
-0.101018933341869	1	21	log2(tiles)=2.00 log10(pixels)=3.50
-0.0552193639879386	1	22	log2(tiles)=2.50 log10(pixels)=3.75
0.0453229787866576	1	23	log2(tiles)=0.00 log10(pixels)=2.00
0.111727836017593	1	24	log2(tiles)=0.00 log10(pixels)=1.25
0.0950980400142568	1	25	log2(tiles)=0.00 log10(pixels)=0.75
0.0854607295085006	1	26	log2(tiles)=0.00 log10(pixels)=2.50
0.0899496013257077	1	27	log2(tiles)=0.00 log10(pixels)=2.50
0.123901597864462	1	28	log2(tiles)=2.00 log10(pixels)=2.75
0.0526682161121932	1	29	log2(tiles)=0.00 log10(pixels)=2.50
-0.0362121726544447	1	30	log2(tiles)=1.00 log10(pixels)=2.00
0.111723308007342	1	31	log2(tiles)=1.00 log10(pixels)=2.50
-0.000557038557417844	1	32	log2(tiles)=1.50 log10(pixels)=3.25
-0.121593112419004	1	33	log2(tiles)=2.50 log10(pixels)=4.00
0.0195316845312554	1	34	log2(tiles)=2.00 log10(pixels)=3.00
-0.110833915635467	1	35	log2(tiles)=1.00 log10(pixels)=2.50
0.0561799739838871	1	36	log2(tiles)=2.50 log10(pixels)=3.75
0.0433625547114453	1	37	log2(tiles)=1.50 log10(pixels)=3.25
0.0950980400142569	1	38	log2(tiles)=0.00 log10(pixels)=1.75
0.120136054973758	1	39	log2(tiles)=1.00 log10(pixels)=2.50
-0.0797382846050425	1	40	log2(tiles)=0.00 log10(pixels)=2.25
0.0281512503836436	1	41	log2(tiles)=0.00 log10(pixels)=0.75
-0.0362121726544447	1	42	log2(tiles)=0.00 log10(pixels)=2.00
0.0568580295188172	1	43	log2(tiles)=1.00 log10(pixels)=2.75
-0.0571530807227698	1	44	log2(tiles)=1.00 log10(pixels)=2.75
-0.120632404277014	1	45	log2(tiles)=2.00 log10(pixels)=3.25
-0.0973669319168899	1	46	log2(tiles)=2.75 log10(pixels)=3.75
0.0211892990699383	1	47	log2(tiles)=0.00 log10(pixels)=2.00
-0.0506099933550872	1	48	log2(tiles)=1.00 log10(pixels)=2.00
0.112783856719735	1	49	log2(tiles)=0.00 log10(pixels)=1.50
0.0644579892269186	1	50	log2(tiles)=1.00 log10(pixels)=2.00
0.121067862271736	1	51	log2(tiles)=1.00 log10(pixels)=2.25
-0.0739087409443187	1	52	log2(tiles)=0.00 log10(pixels)=1.25
-0.0951662833800619	1	53	log2(tiles)=0.00 log10(pixels)=2.50
0.0353298350107671	1	54	log2(tiles)=1.00 log10(pixels)=1.75
0.0875884382355112	1	55	log2(tiles)=0.00 log10(pixels)=2.75
-0.0506099933550872	1	56	log2(tiles)=0.00 log10(pixels)=2.00
-0.0195510786217261	1	57	log2(tiles)=1.00 log10(pixels)=1.25
-0.0767541260631921	1	58	log2(tiles)=0.00 log10(pixels)=2.50
0.02415784926368	1	59	log2(tiles)=1.00 log10(pixels)=2.25
-0.0686362358410126	1	60	log2(tiles)=0.00 log10(pixels)=1.50
0.0510299956639812	1	61	log2(tiles)=0.00 log10(pixels)=0.25
0.0281644194244697	1	62	log2(tiles)=1.00 log10(pixels)=3.00
-0.00877392430750512	1	63	log2(tiles)=0.00 log10(pixels)=2.00
-0.0680338852718272	1	64	log2(tiles)=1.00 log10(pixels)=3.00
-0.0285857621576615	1	65	log2(tiles)=1.50 log10(pixels)=3.25
0.116939646550756	1	66	log2(tiles)=2.00 log10(pixels)=3.00
0.0950980400142568	2	67	log2(tiles)=0.00 log10(pixels)=0.75
0.068201724066995	1	68	log2(tiles)=0.00 log10(pixels)=1.50
-0.034891418946907	1	69	log2(tiles)=2.00 log10(pixels)=3.25
-0.0457574905606751	1	70	log2(tiles)=0.00 log10(pixels)=1.00
-0.100326278518962	1	71	log2(tiles)=1.00 log10(pixels)=2.50
0.0413926851582249	1	72	log2(tiles)=0.00 log10(pixels)=1.00
-0.0834820194451194	1	73	log2(tiles)=0.00 log10(pixels)=2.75
0.102059991327963	1	74	log2(tiles)=0.00 log10(pixels)=1.50
-0.0475694635544746	1	75	log2(tiles)=1.00 log10(pixels)=2.75
-0.0951662833800619	1	76	log2(tiles)=1.00 log10(pixels)=2.50
0.100370545117563	1	77	log2(tiles)=0.00 log10(pixels)=2.00
-0.0510299956639812	1	78	log2(tiles)=0.00 log10(pixels)=0.75
0.102059991327963	1	79	log2(tiles)=1.00 log10(pixels)=1.50
-0.0228787452803376	1	80	log2(tiles)=0.00 log10(pixels)=0.50
-0.024905478918531	1	81	log2(tiles)=1.50 log10(pixels)=2.75
0.0561799739838871	1	82	log2(tiles)=0.00 log10(pixels)=1.75
-0.0714816209598861	1	83	log2(tiles)=0.00 log10(pixels)=2.75
-0.0421181032660076	1	84	log2(tiles)=0.00 log10(pixels)=2.50
-0.113509274827518	1	85	log2(tiles)=1.00 log10(pixels)=2.00
-0.0655015487564323	1	86	log2(tiles)=0.00 log10(pixels)=2.00
-0.0257241303992108	1	87	log2(tiles)=1.00 log10(pixels)=1.75
0.119231719730976	1	88	log2(tiles)=0.00 log10(pixels)=1.75
-0.0797382846050425	1	89	log2(tiles)=1.00 log10(pixels)=2.25
-0.0228787452803374	1	90	log2(tiles)=0.00 log10(pixels)=2.50
0.00503116334555154	1	91	log2(tiles)=1.50 log10(pixels)=3.25
-0.0142785735184199	1	92	log2(tiles)=0.00 log10(pixels)=2.50
-0.100326278518962	2	93	log2(tiles)=1.00 log10(pixels)=2.50
0.123851640967086	1	94	log2(tiles)=0.00 log10(pixels)=2.00
-0.0195510786217261	1	95	log2(tiles)=0.00 log10(pixels)=1.25
-0.0797382846050425	2	96	log2(tiles)=0.00 log10(pixels)=2.25
-0.119788758288394	1	97	log2(tiles)=0.00 log10(pixels)=1.50
-0.0257241303992108	1	98	log2(tiles)=0.00 log10(pixels)=1.75
-0.0458800173440752	1	99	log2(tiles)=0.00 log10(pixels)=1.25
0.0950980400142568	3	100	log2(tiles)=0.00 log10(pixels)=0.75
0.05307844348342	1	101	log2(tiles)=0.00 log10(pixels)=2.00
-0.0510299956639812	2	102	log2(tiles)=0.00 log10(pixels)=0.75
-0.0132282657337552	1	103	log2(tiles)=0.00 log10(pixels)=2.00
-0.0228787452803376	2	104	log2(tiles)=0.00 log10(pixels)=0.50
0	1	105	log2(tiles)=0.00 log10(pixels)=0.00
0.0510299956639812	2	106	log2(tiles)=0.00 log10(pixels)=0.25
