group	x	y	clickSelects
196	-44.75	48.25	19
196	-44.75	48.75	19
196	-44.25	48.75	19
196	-44.25	47.75	19
196	-43.75	47.25	19
196	-43.75	46.25	19
196	-43.25	46.25	19
196	-42.75	46.75	19
196	-42.75	47.75	19
196	-41.75	48.75	19
196	-36.25	48.75	19
196	-36.25	47.75	19
196	-34.75	46.25	19
196	-34.75	45.75	19
196	-36.75	43.75	19
196	-37.25	43.75	19
196	-37.25	44.75	19
196	-37.75	45.25	19
196	-39.25	45.25	19
196	-39.25	43.75	19
196	-38.75	43.25	19
196	-37.75	43.25	19
196	-37.75	42.75	19
196	-38.25	42.25	19
196	-38.25	41.25	19
196	-39.25	40.25	19
196	-39.75	40.25	19
196	-39.75	42.25	19
196	-40.75	42.25	19
196	-41.25	42.75	19
196	-41.75	42.75	19
196	-42.25	42.25	19
196	-42.75	42.25	19
196	-42.75	43.25	19
196	-43.75	44.25	19
196	-44.25	44.25	19
196	-44.25	40.25	19
196	-44.75	40.25	19
196	-44.75	48.25	19
197	-35.75	48.75	19
197	-35.75	48.25	19
197	-35.25	47.75	19
197	-34.75	47.75	19
197	-34.75	48.25	19
197	-35.25	48.75	19
197	-35.75	48.75	19
198	-44.75	38.25	19
198	-44.75	38.75	19
198	-44.25	38.75	19
198	-44.25	38.25	19
198	-44.75	38.25	19
135	-44.25	47.75	16
135	-44.25	48.25	16
135	-43.75	48.75	16
135	-42.25	48.75	16
135	-42.25	48.25	16
135	-42.75	47.75	16
135	-42.75	46.75	16
135	-43.25	46.25	16
135	-43.75	46.25	16
135	-43.75	47.25	16
135	-44.25	47.75	16
136	-44.25	43.75	16
136	-44.25	44.25	16
136	-43.75	44.25	16
136	-42.75	43.25	16
136	-42.75	42.25	16
136	-42.25	42.25	16
136	-41.75	42.75	16
136	-41.25	42.75	16
136	-40.75	42.25	16
136	-39.75	42.25	16
136	-39.75	40.25	16
136	-39.25	40.25	16
136	-38.25	41.25	16
136	-38.25	42.25	16
136	-37.75	42.75	16
136	-37.75	43.25	16
136	-38.75	43.25	16
136	-39.25	43.75	16
136	-39.25	45.25	16
136	-37.75	45.25	16
136	-37.25	44.75	16
136	-37.25	43.75	16
136	-36.75	43.75	16
136	-34.75	45.75	16
136	-34.75	46.25	16
136	-36.25	47.75	16
136	-36.25	48.25	16
136	-35.75	48.25	16
136	-35.25	47.75	16
136	-34.75	47.75	16
136	-34.75	48.75	16
136	-33.25	48.75	16
136	-32.75	48.25	16
136	-31.75	48.25	16
136	-31.75	47.75	16
136	-32.25	47.25	16
136	-32.25	46.25	16
136	-32.75	45.75	16
136	-32.75	45.25	16
136	-32.25	44.75	16
136	-31.25	44.75	16
136	-30.25	43.75	16
136	-28.25	43.75	16
136	-28.25	43.25	16
136	-28.75	42.75	16
136	-28.75	41.75	16
136	-29.75	41.75	16
136	-30.25	41.25	16
136	-30.75	41.25	16
136	-31.75	42.25	16
136	-32.25	42.25	16
136	-32.75	41.75	16
136	-33.75	41.75	16
136	-33.75	41.25	16
136	-33.25	40.75	16
136	-33.25	40.25	16
136	-33.75	39.75	16
136	-34.25	39.75	16
136	-34.75	40.25	16
136	-35.75	40.25	16
136	-36.25	40.75	16
136	-36.75	40.75	16
136	-38.25	39.25	16
136	-38.25	38.75	16
136	-37.75	38.75	16
136	-36.75	39.75	16
136	-36.25	39.75	16
136	-36.25	38.75	16
136	-35.75	38.75	16
136	-35.25	39.25	16
136	-34.75	39.25	16
136	-34.25	38.75	16
