group	label	showSelected1
1	Cluster 8: 953/4697 pixels shown, logFC -1.8 to 2.2, log10(p) 0.0 to 12.3	8
1	Cluster 17: 23/2899 pixels shown, logFC -3.1 to 2.7, log10(p) 0.0 to 2.7	17
1	Cluster 18: 1571/3102 pixels shown, logFC -1.9 to 2.1, log10(p) 0.0 to 7.1	18
1	Cluster 44: 316/493 pixels shown, logFC -1.7 to 1.3, log10(p) 0.0 to 4.0	44
1	Cluster 55: 688/688 pixels shown, logFC -1.6 to 1.5, log10(p) 0.0 to 10.6	55
1	Cluster 66: 5/1309 pixels shown, logFC -1.8 to 3.1, log10(p) 0.0 to 2.6	66
1	Cluster 91: 156/1799 pixels shown, logFC -1.5 to 0.9, log10(p) 0.0 to 12.1	91
1	Cluster 102: 5/5 pixels shown, logFC -1.2 to -0.9, log10(p) 7.4 to 12.5	102
1	Cluster 187: 801/5728 pixels shown, logFC -2.8 to 1.9, log10(p) 0.0 to 3.2	187
1	Cluster 209: 5/5 pixels shown, logFC 0.4 to 1.1, log10(p) 5.1 to 12.2	209
1	Cluster 221: 35/35 pixels shown, logFC -1.0 to 0.8, log10(p) 0.0 to 1.1	221
1	Cluster 230: 1/1 pixels shown, logFC -1.1 to -1.1, log10(p) 17.7 to 17.7	230
1	Cluster 339: 341/341 pixels shown, logFC -1.2 to 2.0, log10(p) 0.0 to 8.1	339
