group	x	y	clickSelects
154	-45.25	39.75	17
154	-45.25	40.25	17
154	-44.75	40.75	17
154	-43.75	40.75	17
154	-43.75	41.75	17
154	-42.75	41.75	17
154	-42.25	42.25	17
154	-42.25	43.25	17
154	-41.25	43.25	17
154	-41.25	44.25	17
154	-40.25	45.25	17
154	-39.25	45.25	17
154	-38.75	45.75	17
154	-38.75	46.75	17
154	-36.25	49.25	17
154	-13.75	49.25	17
154	-13.25	48.75	17
154	-13.25	48.25	17
154	-14.25	48.25	17
154	-14.25	47.75	17
154	-13.25	46.75	17
154	-13.25	46.25	17
154	-13.75	46.25	17
154	-14.25	46.75	17
154	-14.75	46.75	17
154	-15.25	46.25	17
154	-15.25	45.75	17
154	-14.25	45.75	17
154	-13.75	45.25	17
154	-13.75	44.75	17
154	-15.25	43.25	17
154	-15.25	42.75	17
154	-14.75	42.25	17
154	-14.25	42.25	17
154	-13.75	42.75	17
154	-12.75	42.75	17
154	-12.25	43.25	17
154	-11.75	43.25	17
154	-11.75	42.75	17
154	-12.25	42.25	17
154	-12.25	40.75	17
154	-11.25	40.75	17
154	-10.75	40.25	17
154	-9.75	40.25	17
154	-9.75	39.25	17
154	-8.75	38.25	17
154	-7.75	38.25	17
154	-6.25	36.75	17
154	-5.75	36.75	17
154	-5.75	37.25	17
154	-6.25	37.75	17
154	-6.25	38.25	17
154	-5.75	38.75	17
154	-5.75	39.75	17
154	-3.75	39.75	17
154	-3.75	40.75	17
154	-3.25	41.25	17
154	-3.25	41.75	17
154	-3.75	42.25	17
154	-4.75	42.25	17
154	-4.75	43.25	17
154	-5.75	43.25	17
154	-6.25	43.75	17
154	-6.25	44.25	17
154	-5.25	44.25	17
154	-4.75	44.75	17
154	-3.75	44.75	17
154	-3.25	45.25	17
154	-3.25	45.75	17
154	-3.75	46.25	17
154	-3.75	47.25	17
154	-5.25	48.75	17
154	-5.25	49.25	17
154	5.25	49.25	17
154	5.25	44.75	17
154	4.75	44.25	17
154	3.75	44.25	17
154	3.75	43.75	17
154	4.25	43.25	17
154	4.25	42.75	17
154	3.75	42.75	17
154	2.75	43.75	17
154	1.25	43.75	17
154	1.25	42.75	17
154	0.75	42.25	17
154	0.75	41.25	17
154	0.25	40.75	17
154	-0.25	40.75	17
154	-0.25	41.75	17
154	-1.75	41.75	17
154	-1.75	40.75	17
154	-2.75	40.75	17
154	-2.75	40.25	17
154	-2.25	39.75	17
154	-2.25	39.25	17
154	-2.75	38.75	17
154	-3.75	38.75	17
154	-3.75	38.25	17
154	-3.25	37.75	17
154	-2.75	37.75	17
154	-1.75	38.75	17
154	-0.25	38.75	17
154	0.75	37.75	17
154	0.75	36.25	17
154	0.25	35.75	17
154	0.25	33.25	17
154	2.25	33.25	17
154	2.75	32.75	17
154	2.75	31.75	17
154	3.75	30.75	17
154	4.25	30.75	17
154	4.25	31.75	17
154	4.75	32.25	17
154	5.25	32.25	17
154	5.25	28.75	17
154	3.25	28.75	17
154	2.75	28.25	17
154	2.25	28.25	17
154	1.75	28.75	17
154	0.75	28.75	17
154	0.25	29.25	17
154	0.25	30.25	17
154	-1.75	30.25	17
154	-2.25	30.75	17
154	-2.75	30.75	17
154	-2.75	29.75	17
154	-4.25	29.75	17
154	-4.25	30.75	17
154	-5.25	30.75	17
154	-5.75	31.25	17
154	-5.75	32.25	17
154	-6.25	32.75	17
154	-6.25	33.25	17
154	-5.25	34.25	17
154	-4.75	34.25	17
154	-4.75	33.25	17
154	-4.25	33.25	17
154	-3.75	33.75	17
154	-3.75	34.25	17
154	-4.75	35.25	17
154	-4.75	36.25	17
154	-5.25	36.25	17
154	-7.25	34.25	17
154	-7.75	34.25	17
154	-8.25	34.75	17
154	-9.75	34.75	17
154	-10.25	34.25	17
154	-10.75	34.25	17
154	-10.75	34.75	17
154	-9.75	35.75	17
154	-9.75	36.25	17
154	-10.25	36.75	17
154	-10.75	36.75	17
154	-11.25	36.25	17
154	-11.25	35.25	17
154	-12.25	35.25	17
154	-12.25	33.75	17
154	-11.25	33.75	17
154	-11.25	32.75	17
154	-10.75	32.25	17
154	-10.25	32.25	17
154	-10.25	33.25	17
154	-9.75	33.75	17
154	-8.25	33.75	17
154	-8.25	33.25	17
154	-9.25	32.25	17
154	-9.25	31.25	17
154	-9.75	30.75	17
154	-10.25	30.75	17
154	-10.75	31.25	17
154	-11.25	31.25	17
154	-11.25	30.25	17
154	-11.75	29.75	17
154	-11.75	29.25	17
154	-10.75	29.25	17
154	-10.75	28.75	17
154	-11.25	28.25	17
154	-12.25	28.25	17
154	-12.25	27.75	17
154	-11.75	27.25	17
154	-11.75	26.75	17
154	-12.25	26.25	17
154	-12.25	25.75	17
154	-10.75	24.25	17
154	-10.25	24.25	17
154	-9.75	24.75	17
154	-9.75	26.75	17
154	-9.25	26.75	17
154	-7.75	25.25	17
154	-7.25	25.25	17
154	-6.75	25.75	17
154	-6.75	26.25	17
154	-7.25	26.75	17
154	-7.25	27.75	17
154	-8.25	28.75	17
154	-8.25	29.75	17
154	-8.75	30.25	17
154	-8.75	30.75	17
154	-8.25	31.25	17
154	-7.75	31.25	17
154	-6.75	30.25	17
154	-5.75	30.25	17
154	-5.75	29.25	17
154	-4.75	29.25	17
154	-4.25	28.75	17
154	-4.25	27.75	17
154	-2.75	27.75	17
154	-2.25	28.25	17
154	-1.75	28.25	17
154	-1.75	26.75	17
154	-2.75	26.75	17
154	-2.75	24.75	17
154	-3.25	24.75	17
154	-4.25	25.75	17
154	-4.75	25.75	17
154	-4.75	25.25	17
154	-4.25	24.75	17
154	-4.25	23.75	17
154	-3.75	23.25	17
154	-3.75	22.75	17
154	-4.75	22.75	17
154	-4.75	22.25	17
154	-4.25	21.75	17
154	-3.25	21.75	17
154	-3.25	21.25	17
154	-3.75	20.75	17
154	-6.25	20.75	17
154	-6.75	21.25	17
154	-7.25	21.25	17
154	-7.75	20.75	17
154	-7.75	19.75	17
154	-8.25	19.25	17
154	-8.25	18.25	17
154	-8.75	17.75	17
154	-9.75	17.75	17
154	-9.75	15.25	17
154	-8.25	15.25	17
154	-7.75	15.75	17
154	-6.25	15.75	17
154	-5.25	14.75	17
154	-5.25	14.25	17
154	-6.75	12.75	17
154	-6.75	11.25	17
154	-5.75	11.25	17
154	-5.75	9.25	17
154	-4.75	9.25	17
154	-4.75	8.75	17
154	-5.25	8.25	17
154	-7.75	8.25	17
154	-7.75	9.25	17
154	-9.75	9.25	17
154	-9.75	10.25	17
154	-10.25	10.75	17
154	-10.25	11.75	17
154	-11.75	13.25	17
154	-11.75	13.75	17
154	-10.75	14.75	17
154	-10.75	15.25	17
154	-11.25	15.75	17
154	-11.75	15.75	17
154	-12.25	15.25	17
154	-12.75	15.25	17
154	-13.25	15.75	17
154	-13.25	17.75	17
154	-13.75	18.25	17
154	-14.25	18.25	17
154	-14.25	17.25	17
154	-14.75	17.25	17
154	-15.25	17.75	17
154	-15.25	19.75	17
154	-15.75	20.25	17
154	-15.75	20.75	17
154	-15.25	20.75	17
154	-14.75	20.25	17
154	-14.25	20.25	17
154	-13.75	20.75	17
154	-13.75	21.75	17
154	-12.75	21.75	17
154	-12.75	22.75	17
154	-11.75	22.75	17
154	-11.75	23.25	17
154	-12.25	23.75	17
154	-12.25	24.75	17
154	-12.75	24.75	17
154	-13.75	23.75	17
154	-14.25	23.75	17
154	-14.25	25.25	17
154	-12.75	26.75	17
154	-12.75	27.25	17
154	-13.25	27.75	17
154	-13.25	28.75	17
154	-13.75	29.25	17
154	-14.75	29.25	17
154	-14.75	30.25	17
154	-15.75	30.25	17
154	-15.75	31.75	17
154	-15.25	32.25	17
154	-15.25	32.75	17
154	-15.75	32.75	17
154	-16.25	32.25	17
154	-16.75	32.25	17
154	-16.75	33.25	17
154	-17.25	33.75	17
154	-18.25	33.75	17
154	-18.25	34.75	17
154	-19.25	35.75	17
154	-19.75	35.75	17
154	-21.25	34.25	17
154	-21.25	32.25	17
154	-22.25	31.25	17
154	-23.75	31.25	17
154	-23.75	32.25	17
154	-24.25	32.75	17
154	-24.25	33.75	17
154	-25.75	35.25	17
154	-25.75	36.25	17
154	-26.25	36.75	17
154	-26.75	36.75	17
154	-27.75	35.75	17
154	-27.75	35.25	17
154	-27.25	34.75	17
154	-27.25	34.25	17
154	-27.75	34.25	17
154	-28.25	34.75	17
154	-28.75	34.75	17
154	-29.75	33.75	17
154	-29.75	32.75	17
154	-30.75	32.75	17
154	-31.75	31.75	17
154	-32.25	31.75	17
154	-32.25	33.75	17
154	-32.75	33.75	17
154	-33.25	33.25	17
154	-33.75	33.25	17
154	-33.75	33.75	17
154	-32.75	34.75	17
154	-32.75	35.75	17
154	-31.75	35.75	17
154	-31.25	36.25	17
154	-30.75	36.25	17
154	-30.75	35.75	17
154	-31.25	35.25	17
154	-31.25	34.75	17
154	-30.75	34.75	17
154	-29.75	35.75	17
154	-29.75	36.25	17
154	-30.25	36.75	17
154	-30.25	37.25	17
154	-29.25	37.25	17
154	-29.25	38.25	17
154	-28.75	38.75	17
154	-28.75	39.25	17
154	-29.25	39.25	17
154	-29.75	38.75	17
154	-30.25	38.75	17
154	-30.75	39.25	17
154	-31.75	39.25	17
154	-33.25	40.75	17
154	-33.25	41.25	17
154	-32.75	41.75	17
154	-32.75	42.25	17
154	-33.25	42.25	17
154	-33.75	41.75	17
154	-34.75	41.75	17
154	-35.25	41.25	17
154	-35.25	39.75	17
154	-34.75	39.75	17
154	-34.25	40.25	17
154	-33.75	40.25	17
154	-33.75	39.75	17
154	-35.25	38.25	17
154	-35.25	37.75	17
154	-34.75	37.75	17
154	-34.25	38.25	17
154	-33.75	38.25	17
154	-33.75	37.25	17
154	-33.25	36.75	17
154	-33.25	36.25	17
154	-34.75	36.25	17
154	-35.25	36.75	17
154	-36.75	36.75	17
154	-37.25	36.25	17
154	-37.25	34.25	17
154	-37.75	34.25	17
154	-38.25	34.75	17
154	-38.75	34.75	17
154	-38.75	33.75	17
154	-39.75	33.75	17
154	-40.25	33.25	17
154	-40.25	32.75	17
154	-39.75	32.25	17
154	-39.75	31.75	17
154	-41.75	31.75	17
154	-41.75	30.75	17
154	-42.25	30.25	17
154	-43.25	30.25	17
154	-43.25	29.25	17
154	-43.75	28.75	17
154	-43.75	28.25	17
154	-43.25	27.75	17
154	-43.25	26.75	17
154	-42.75	26.25	17
154	-42.75	25.75	17
154	-43.75	25.75	17
154	-43.75	25.25	17
154	-43.25	24.75	17
154	-43.25	24.25	17
154	-44.75	22.75	17
154	-45.25	22.75	17
154	-45.25	39.75	17
155	-45.25	20.75	17
155	-45.25	21.25	17
155	-44.75	21.25	17
155	-44.25	20.75	17
155	-44.25	20.25	17
155	-44.75	19.75	17
155	-45.25	19.75	17
155	-45.25	20.75	17
156	-10.25	48.75	17
